vtd00_key,district_num,district_code,area_weight,block_count,total_blocks,countyfp,vtdst00,weight_method
KITTSON - 0005,01A,01A,1.0000000000,25,25,069,0005,2020_block_count_centroids
KITTSON - 0010,01A,01A,1.0000000000,6,6,069,0010,2020_block_count_centroids
KITTSON - 0015,01A,01A,1.0000000000,26,26,069,0015,2020_block_count_centroids
KITTSON - 0020,01A,01A,1.0000000000,48,48,069,0020,2020_block_count_centroids
KITTSON - 0025,01A,01A,1.0000000000,37,37,069,0025,2020_block_count_centroids
KITTSON - 0030,01A,01A,1.0000000000,30,30,069,0030,2020_block_count_centroids
KITTSON - 0035,01A,01A,1.0000000000,13,13,069,0035,2020_block_count_centroids
KITTSON - 0036,01A,01A,1.0000000000,17,17,069,0036,2020_block_count_centroids
KITTSON - 0040,01A,01A,1.0000000000,36,36,069,0040,2020_block_count_centroids
KITTSON - 0045,01A,01A,1.0000000000,105,105,069,0045,2020_block_count_centroids
KITTSON - 0050,01A,01A,1.0000000000,38,38,069,0050,2020_block_count_centroids
KITTSON - 0055,01A,01A,1.0000000000,16,16,069,0055,2020_block_count_centroids
KITTSON - 0060,01A,01A,1.0000000000,38,38,069,0060,2020_block_count_centroids
KITTSON - 0065,01A,01A,1.0000000000,56,56,069,0065,2020_block_count_centroids
KITTSON - 0070,01A,01A,1.0000000000,32,32,069,0070,2020_block_count_centroids
KITTSON - 0075,01A,01A,1.0000000000,12,12,069,0075,2020_block_count_centroids
KITTSON - 0080,01A,01A,1.0000000000,33,33,069,0080,2020_block_count_centroids
KITTSON - 0085,01A,01A,1.0000000000,41,41,069,0085,2020_block_count_centroids
KITTSON - 0090,01A,01A,1.0000000000,28,28,069,0090,2020_block_count_centroids
KITTSON - 0095,01A,01A,1.0000000000,27,27,069,0095,2020_block_count_centroids
KITTSON - 0100,01A,01A,1.0000000000,29,29,069,0100,2020_block_count_centroids
KITTSON - 0105,01A,01A,1.0000000000,7,7,069,0105,2020_block_count_centroids
KITTSON - 0110,01A,01A,1.0000000000,24,24,069,0110,2020_block_count_centroids
KITTSON - 0115,01A,01A,1.0000000000,26,26,069,0115,2020_block_count_centroids
KITTSON - 0120,01A,01A,1.0000000000,20,20,069,0120,2020_block_count_centroids
KITTSON - 0125,01A,01A,1.0000000000,21,21,069,0125,2020_block_count_centroids
KITTSON - 0130,01A,01A,1.0000000000,30,30,069,0130,2020_block_count_centroids
KITTSON - 0135,01A,01A,1.0000000000,36,36,069,0135,2020_block_count_centroids
KITTSON - 0140,01A,01A,1.0000000000,20,20,069,0140,2020_block_count_centroids
KITTSON - 0145,01A,01A,1.0000000000,30,30,069,0145,2020_block_count_centroids
KITTSON - 0150,01A,01A,1.0000000000,66,66,069,0150,2020_block_count_centroids
KITTSON - 0155,01A,01A,1.0000000000,35,35,069,0155,2020_block_count_centroids
KITTSON - 0160,01A,01A,1.0000000000,17,17,069,0160,2020_block_count_centroids
KITTSON - 0165,01A,01A,1.0000000000,35,35,069,0165,2020_block_count_centroids
KITTSON - 0170,01A,01A,1.0000000000,35,35,069,0170,2020_block_count_centroids
KITTSON - 0175,01A,01A,1.0000000000,37,37,069,0175,2020_block_count_centroids
KITTSON - 0180,01A,01A,1.0000000000,33,33,069,0180,2020_block_count_centroids
KITTSON - 0185,01A,01A,1.0000000000,46,46,069,0185,2020_block_count_centroids
KOOCHICHING - 0005,03A,03A,1.0000000000,39,39,071,0005,2020_block_count_centroids
KOOCHICHING - 0010,03A,03A,1.0000000000,13,13,071,0010,2020_block_count_centroids
KOOCHICHING - 0015,03A,03A,1.0000000000,34,34,071,0015,2020_block_count_centroids
KOOCHICHING - 0020,03A,03A,1.0000000000,109,109,071,0020,2020_block_count_centroids
KOOCHICHING - 0025,03A,03A,1.0000000000,34,34,071,0025,2020_block_count_centroids
KOOCHICHING - 0026,03A,03A,1.0000000000,111,111,071,0026,2020_block_count_centroids
KOOCHICHING - 0030,03A,03A,1.0000000000,25,25,071,0030,2020_block_count_centroids
KOOCHICHING - 0035,03A,03A,1.0000000000,22,22,071,0035,2020_block_count_centroids
KOOCHICHING - 0040,03A,03A,1.0000000000,19,19,071,0040,2020_block_count_centroids
KOOCHICHING - 0045,03A,03A,1.0000000000,11,11,071,0045,2020_block_count_centroids
KOOCHICHING - 0050,03A,03A,1.0000000000,150,150,071,0050,2020_block_count_centroids
KOOCHICHING - 0055,03A,03A,1.0000000000,131,131,071,0055,2020_block_count_centroids
KOOCHICHING - 0060,03A,03A,1.0000000000,69,69,071,0060,2020_block_count_centroids
KOOCHICHING - 0070,03A,03A,1.0000000000,33,33,071,0070,2020_block_count_centroids
KOOCHICHING - 0075,03A,03A,1.0000000000,50,50,071,0075,2020_block_count_centroids
KOOCHICHING - 0080,03A,03A,1.0000000000,51,51,071,0080,2020_block_count_centroids
KOOCHICHING - 0081,03A,03A,1.0000000000,42,42,071,0081,2020_block_count_centroids
KOOCHICHING - 0082,03A,03A,1.0000000000,16,16,071,0082,2020_block_count_centroids
KOOCHICHING - 0083,03A,03A,1.0000000000,29,29,071,0083,2020_block_count_centroids
KOOCHICHING - 0085,03A,03A,1.0000000000,17,17,071,0085,2020_block_count_centroids
KOOCHICHING - 0090,03A,03A,1.0000000000,51,51,071,0090,2020_block_count_centroids
KOOCHICHING - 0095,03A,03A,1.0000000000,19,19,071,0095,2020_block_count_centroids
KOOCHICHING - 0100,03A,03A,1.0000000000,15,15,071,0100,2020_block_count_centroids
KOOCHICHING - 0105,03A,03A,1.0000000000,37,37,071,0105,2020_block_count_centroids
KOOCHICHING - 0110,03A,03A,1.0000000000,44,44,071,0110,2020_block_count_centroids
KOOCHICHING - 0115,03A,03A,1.0000000000,22,22,071,0115,2020_block_count_centroids
KOOCHICHING - 0120,03A,03A,1.0000000000,14,14,071,0120,2020_block_count_centroids
KOOCHICHING - 0125,03A,03A,1.0000000000,64,64,071,0125,2020_block_count_centroids
KOOCHICHING - 0130,03A,03A,1.0000000000,19,19,071,0130,2020_block_count_centroids
KOOCHICHING - 0140,03A,03A,1.0000000000,31,31,071,0140,2020_block_count_centroids
KOOCHICHING - 0145,03A,03A,1.0000000000,34,34,071,0145,2020_block_count_centroids
KOOCHICHING - 0155,03A,03A,1.0000000000,15,15,071,0155,2020_block_count_centroids
KOOCHICHING - 0156,03A,03A,1.0000000000,149,149,071,0156,2020_block_count_centroids
KOOCHICHING - 0160,03A,03A,1.0000000000,33,33,071,0160,2020_block_count_centroids
KOOCHICHING - 0165,03A,03A,1.0000000000,44,44,071,0165,2020_block_count_centroids
KOOCHICHING - 0170,03A,03A,1.0000000000,31,31,071,0170,2020_block_count_centroids
LAC QUI PARLE - 0005,15A,15A,1.0000000000,42,42,073,0005,2020_block_count_centroids
LAC QUI PARLE - 0010,15A,15A,1.0000000000,37,37,073,0010,2020_block_count_centroids
LAC QUI PARLE - 0015,15A,15A,1.0000000000,37,37,073,0015,2020_block_count_centroids
LAC QUI PARLE - 0020,15A,15A,1.0000000000,61,61,073,0020,2020_block_count_centroids
LAC QUI PARLE - 0025,15A,15A,1.0000000000,24,24,073,0025,2020_block_count_centroids
LAC QUI PARLE - 0030,15A,15A,1.0000000000,26,26,073,0030,2020_block_count_centroids
LAC QUI PARLE - 0035,15A,15A,1.0000000000,48,48,073,0035,2020_block_count_centroids
LAC QUI PARLE - 0040,15A,15A,1.0000000000,50,50,073,0040,2020_block_count_centroids
LAC QUI PARLE - 0045,15A,15A,1.0000000000,70,70,073,0045,2020_block_count_centroids
LAC QUI PARLE - 0050,15A,15A,1.0000000000,42,42,073,0050,2020_block_count_centroids
LAC QUI PARLE - 0055,15A,15A,1.0000000000,19,19,073,0055,2020_block_count_centroids
LAC QUI PARLE - 0060,15A,15A,1.0000000000,62,62,073,0060,2020_block_count_centroids
LAC QUI PARLE - 0065,15A,15A,1.0000000000,37,37,073,0065,2020_block_count_centroids
LAC QUI PARLE - 0070,15A,15A,1.0000000000,34,34,073,0070,2020_block_count_centroids
LAC QUI PARLE - 0075,15A,15A,1.0000000000,37,37,073,0075,2020_block_count_centroids
LAC QUI PARLE - 0080,15A,15A,1.0000000000,45,45,073,0080,2020_block_count_centroids
LAC QUI PARLE - 0085,15A,15A,1.0000000000,67,67,073,0085,2020_block_count_centroids
LAC QUI PARLE - 0090,15A,15A,1.0000000000,9,9,073,0090,2020_block_count_centroids
LAC QUI PARLE - 0095,15A,15A,1.0000000000,76,76,073,0095,2020_block_count_centroids
LAC QUI PARLE - 0100,15A,15A,1.0000000000,38,38,073,0100,2020_block_count_centroids
LAC QUI PARLE - 0105,15A,15A,1.0000000000,48,48,073,0105,2020_block_count_centroids
LAC QUI PARLE - 0110,15A,15A,1.0000000000,31,31,073,0110,2020_block_count_centroids
LAC QUI PARLE - 0115,15A,15A,1.0000000000,48,48,073,0115,2020_block_count_centroids
LAC QUI PARLE - 0120,15A,15A,1.0000000000,30,30,073,0120,2020_block_count_centroids
LAC QUI PARLE - 0125,15A,15A,1.0000000000,45,45,073,0125,2020_block_count_centroids
LAC QUI PARLE - 0130,15A,15A,1.0000000000,39,39,073,0130,2020_block_count_centroids
LAC QUI PARLE - 0135,15A,15A,1.0000000000,10,10,073,0135,2020_block_count_centroids
LAC QUI PARLE - 0140,15A,15A,1.0000000000,47,47,073,0140,2020_block_count_centroids
LAC QUI PARLE - 0145,15A,15A,1.0000000000,62,62,073,0145,2020_block_count_centroids
LAC QUI PARLE - 0150,15A,15A,1.0000000000,44,44,073,0150,2020_block_count_centroids
LAC QUI PARLE - 0155,15A,15A,1.0000000000,52,52,073,0155,2020_block_count_centroids
LAC QUI PARLE - 0160,15A,15A,1.0000000000,47,47,073,0160,2020_block_count_centroids
LAC QUI PARLE - 0165,15A,15A,1.0000000000,43,43,073,0165,2020_block_count_centroids
LAKE - 0005,03A,03A,1.0000000000,11,11,075,0005,2020_block_count_centroids
LAKE - 0010,03A,03A,1.0000000000,87,87,075,0010,2020_block_count_centroids
LAKE - 0020,03A,03A,1.0000000000,21,21,075,0020,2020_block_count_centroids
LAKE - 0025,03A,03A,1.0000000000,129,129,075,0025,2020_block_count_centroids
LAKE - 0035,03A,03A,1.0000000000,201,201,075,0035,2020_block_count_centroids
LAKE - 0040,03A,03A,1.0000000000,23,23,075,0040,2020_block_count_centroids
LAKE - 0050,03A,03A,1.0000000000,41,41,075,0050,2020_block_count_centroids
LAKE - 0060,03A,03A,0.9534883721,164,172,075,0060,2020_block_count_centroids
LAKE - 0060,03B,03B,0.0465116279,8,172,075,0060,2020_block_count_centroids
LAKE - 0065,03A,03A,1.0000000000,246,246,075,0065,2020_block_count_centroids
LAKE - 0070,03B,03B,1.0000000000,41,41,075,0070,2020_block_count_centroids
LAKE - 0080,03B,03B,1.0000000000,63,63,075,0080,2020_block_count_centroids
LAKE - 0090,03A,03A,0.0384615385,2,52,075,0090,2020_block_count_centroids
LAKE - 0090,03B,03B,0.9615384615,50,52,075,0090,2020_block_count_centroids
LAKE - 0105,03B,03B,1.0000000000,56,56,075,0105,2020_block_count_centroids
LAKE - 0110,03A,03A,1.0000000000,113,113,075,0110,2020_block_count_centroids
LAKE - 0115,03B,03B,1.0000000000,29,29,075,0115,2020_block_count_centroids
LAKE - 0120,03B,03B,1.0000000000,33,33,075,0120,2020_block_count_centroids
LAKE - 0125,03A,03A,0.4533333333,34,75,075,0125,2020_block_count_centroids
LAKE - 0125,03B,03B,0.5466666667,41,75,075,0125,2020_block_count_centroids
LAKE - 0130,03A,03A,1.0000000000,73,73,075,0130,2020_block_count_centroids
LAKE OF THE WOODS - 0005,02A,02A,1.0000000000,16,16,077,0005,2020_block_count_centroids
LAKE OF THE WOODS - 0010,02A,02A,1.0000000000,43,43,077,0010,2020_block_count_centroids
LAKE OF THE WOODS - 0015,02A,02A,1.0000000000,38,38,077,0015,2020_block_count_centroids
LAKE OF THE WOODS - 0017,02A,02A,1.0000000000,15,15,077,0017,2020_block_count_centroids
LAKE OF THE WOODS - 0020,02A,02A,1.0000000000,39,39,077,0020,2020_block_count_centroids
LAKE OF THE WOODS - 0021,02A,02A,1.0000000000,36,36,077,0021,2020_block_count_centroids
LAKE OF THE WOODS - 0022,02A,02A,1.0000000000,36,36,077,0022,2020_block_count_centroids
LAKE OF THE WOODS - 0023,02A,02A,1.0000000000,15,15,077,0023,2020_block_count_centroids
LAKE OF THE WOODS - 0024,02A,02A,1.0000000000,30,30,077,0024,2020_block_count_centroids
LAKE OF THE WOODS - 0025,02A,02A,1.0000000000,23,23,077,0025,2020_block_count_centroids
LAKE OF THE WOODS - 0030,02A,02A,1.0000000000,22,22,077,0030,2020_block_count_centroids
LAKE OF THE WOODS - 0031,02A,02A,1.0000000000,20,20,077,0031,2020_block_count_centroids
LAKE OF THE WOODS - 0032,02A,02A,1.0000000000,46,46,077,0032,2020_block_count_centroids
LAKE OF THE WOODS - 0033,02A,02A,1.0000000000,45,45,077,0033,2020_block_count_centroids
LAKE OF THE WOODS - 0034,02A,02A,1.0000000000,48,48,077,0034,2020_block_count_centroids
LAKE OF THE WOODS - 0035,02A,02A,1.0000000000,275,275,077,0035,2020_block_count_centroids
LAKE OF THE WOODS - 0036,02A,02A,1.0000000000,15,15,077,0036,2020_block_count_centroids
LAKE OF THE WOODS - 0038,02A,02A,1.0000000000,37,37,077,0038,2020_block_count_centroids
LAKE OF THE WOODS - 0040,02A,02A,1.0000000000,41,41,077,0040,2020_block_count_centroids
LAKE OF THE WOODS - 0043,02A,02A,1.0000000000,37,37,077,0043,2020_block_count_centroids
LAKE OF THE WOODS - 0045,02A,02A,1.0000000000,25,25,077,0045,2020_block_count_centroids
LAKE OF THE WOODS - 0048,02A,02A,1.0000000000,33,33,077,0048,2020_block_count_centroids
LAKE OF THE WOODS - 0050,02A,02A,1.0000000000,13,13,077,0050,2020_block_count_centroids
LAKE OF THE WOODS - 0053,02A,02A,1.0000000000,17,17,077,0053,2020_block_count_centroids
LAKE OF THE WOODS - 0054,02A,02A,1.0000000000,6,6,077,0054,2020_block_count_centroids
LAKE OF THE WOODS - 0055,02A,02A,1.0000000000,22,22,077,0055,2020_block_count_centroids
LAKE OF THE WOODS - 0060,02A,02A,1.0000000000,27,27,077,0060,2020_block_count_centroids
LAKE OF THE WOODS - 0065,02A,02A,1.0000000000,2,2,077,0065,2020_block_count_centroids
LAKE OF THE WOODS - 0070,02A,02A,1.0000000000,102,102,077,0070,2020_block_count_centroids
LE SUEUR - 0005,22B,22B,1.0000000000,32,32,079,0005,2020_block_count_centroids
LE SUEUR - 0010,22B,22B,1.0000000000,70,70,079,0010,2020_block_count_centroids
LE SUEUR - 0015,22B,22B,1.0000000000,63,63,079,0015,2020_block_count_centroids
LE SUEUR - 0020,22B,22B,1.0000000000,50,50,079,0020,2020_block_count_centroids
LE SUEUR - 0025,22B,22B,1.0000000000,33,33,079,0025,2020_block_count_centroids
LE SUEUR - 0030,22B,22B,1.0000000000,68,68,079,0030,2020_block_count_centroids
LE SUEUR - 0035,22B,22B,1.0000000000,4,4,079,0035,2020_block_count_centroids
LE SUEUR - 0040,18A,18A,0.9677419355,30,31,079,0040,2020_block_count_centroids
LE SUEUR - 0040,22B,22B,0.0322580645,1,31,079,0040,2020_block_count_centroids
LE SUEUR - 0045,18A,18A,0.3370786517,30,89,079,0045,2020_block_count_centroids
LE SUEUR - 0045,22B,22B,0.6629213483,59,89,079,0045,2020_block_count_centroids
LE SUEUR - 0050,22B,22B,1.0000000000,18,18,079,0050,2020_block_count_centroids
LE SUEUR - 0055,22B,22B,1.0000000000,64,64,079,0055,2020_block_count_centroids
LE SUEUR - 0060,22B,22B,1.0000000000,98,98,079,0060,2020_block_count_centroids
LE SUEUR - 0065,22B,22B,1.0000000000,25,25,079,0065,2020_block_count_centroids
LE SUEUR - 0070,22B,22B,1.0000000000,38,38,079,0070,2020_block_count_centroids
LE SUEUR - 0075,17B,17B,0.0181818182,1,55,079,0075,2020_block_count_centroids
LE SUEUR - 0075,22B,22B,0.9818181818,54,55,079,0075,2020_block_count_centroids
LE SUEUR - 0080,17B,17B,0.0506329114,4,79,079,0080,2020_block_count_centroids
LE SUEUR - 0080,22B,22B,0.9493670886,75,79,079,0080,2020_block_count_centroids
LE SUEUR - 0085,22B,22B,1.0000000000,48,48,079,0085,2020_block_count_centroids
LE SUEUR - 0090,22B,22B,1.0000000000,40,40,079,0090,2020_block_count_centroids
LE SUEUR - 0095,22B,22B,1.0000000000,48,48,079,0095,2020_block_count_centroids
LE SUEUR - 0100,22B,22B,1.0000000000,52,52,079,0100,2020_block_count_centroids
LE SUEUR - 0105,22B,22B,1.0000000000,47,47,079,0105,2020_block_count_centroids
LE SUEUR - 0110,22B,22B,1.0000000000,41,41,079,0110,2020_block_count_centroids
LE SUEUR - 0115,22B,22B,1.0000000000,75,75,079,0115,2020_block_count_centroids
LE SUEUR - 0120,22B,22B,1.0000000000,68,68,079,0120,2020_block_count_centroids
LE SUEUR - 0125,22B,22B,1.0000000000,28,28,079,0125,2020_block_count_centroids
LE SUEUR - 0130,22B,22B,1.0000000000,32,32,079,0130,2020_block_count_centroids
LE SUEUR - 0135,22B,22B,1.0000000000,45,45,079,0135,2020_block_count_centroids
LE SUEUR - 0140,22B,22B,1.0000000000,45,45,079,0140,2020_block_count_centroids
LINCOLN - 0005,21A,21A,1.0000000000,46,46,081,0005,2020_block_count_centroids
LINCOLN - 0010,21A,21A,1.0000000000,27,27,081,0010,2020_block_count_centroids
LINCOLN - 0015,21A,21A,1.0000000000,46,46,081,0015,2020_block_count_centroids
LINCOLN - 0020,21A,21A,1.0000000000,40,40,081,0020,2020_block_count_centroids
LINCOLN - 0025,21A,21A,1.0000000000,40,40,081,0025,2020_block_count_centroids
LINCOLN - 0030,21A,21A,1.0000000000,41,41,081,0030,2020_block_count_centroids
LINCOLN - 0035,21A,21A,1.0000000000,52,52,081,0035,2020_block_count_centroids
LINCOLN - 0040,21A,21A,1.0000000000,49,49,081,0040,2020_block_count_centroids
LINCOLN - 0045,21A,21A,1.0000000000,54,54,081,0045,2020_block_count_centroids
LINCOLN - 0050,21A,21A,1.0000000000,48,48,081,0050,2020_block_count_centroids
LINCOLN - 0055,21A,21A,1.0000000000,44,44,081,0055,2020_block_count_centroids
LINCOLN - 0060,21A,21A,1.0000000000,51,51,081,0060,2020_block_count_centroids
LINCOLN - 0065,21A,21A,1.0000000000,44,44,081,0065,2020_block_count_centroids
LINCOLN - 0070,21A,21A,1.0000000000,41,41,081,0070,2020_block_count_centroids
LINCOLN - 0075,21A,21A,1.0000000000,59,59,081,0075,2020_block_count_centroids
LINCOLN - 0080,21A,21A,1.0000000000,35,35,081,0080,2020_block_count_centroids
LINCOLN - 0085,21A,21A,1.0000000000,49,49,081,0085,2020_block_count_centroids
LINCOLN - 0090,21A,21A,1.0000000000,42,42,081,0090,2020_block_count_centroids
LINCOLN - 0095,21A,21A,1.0000000000,60,60,081,0095,2020_block_count_centroids
LINCOLN - 0100,21A,21A,1.0000000000,54,54,081,0100,2020_block_count_centroids
LYON - 0005,15A,15A,1.0000000000,60,60,083,0005,2020_block_count_centroids
LYON - 0010,15A,15A,1.0000000000,47,47,083,0010,2020_block_count_centroids
LYON - 0015,15A,15A,1.0000000000,59,59,083,0015,2020_block_count_centroids
LYON - 0020,15A,15A,1.0000000000,45,45,083,0020,2020_block_count_centroids
LYON - 0025,15A,15A,1.0000000000,41,41,083,0025,2020_block_count_centroids
LYON - 0030,15A,15A,1.0000000000,45,45,083,0030,2020_block_count_centroids
LYON - 0035,15A,15A,1.0000000000,48,48,083,0035,2020_block_count_centroids
LYON - 0040,15A,15A,1.0000000000,75,75,083,0040,2020_block_count_centroids
LYON - 0045,15A,15A,1.0000000000,14,14,083,0045,2020_block_count_centroids
LYON - 0050,15A,15A,1.0000000000,19,19,083,0050,2020_block_count_centroids
LYON - 0055,15A,15A,1.0000000000,21,21,083,0055,2020_block_count_centroids
LYON - 0060,15A,15A,1.0000000000,71,71,083,0060,2020_block_count_centroids
LYON - 0065,15A,15A,1.0000000000,37,37,083,0065,2020_block_count_centroids
LYON - 0070,15A,15A,1.0000000000,68,68,083,0070,2020_block_count_centroids
LYON - 0075,15A,15A,1.0000000000,57,57,083,0075,2020_block_count_centroids
LYON - 0080,15A,15A,1.0000000000,20,20,083,0080,2020_block_count_centroids
LYON - 0085,15A,15A,1.0000000000,70,70,083,0085,2020_block_count_centroids
LYON - 0090,15A,15A,1.0000000000,51,51,083,0090,2020_block_count_centroids
LYON - 0095,15A,15A,1.0000000000,60,60,083,0095,2020_block_count_centroids
LYON - 0105,15A,15A,1.0000000000,91,91,083,0105,2020_block_count_centroids
LYON - 0115,15A,15A,1.0000000000,129,129,083,0115,2020_block_count_centroids
LYON - 0125,15A,15A,1.0000000000,58,58,083,0125,2020_block_count_centroids
LYON - 0130,15A,15A,1.0000000000,42,42,083,0130,2020_block_count_centroids
LYON - 0135,15A,15A,1.0000000000,33,33,083,0135,2020_block_count_centroids
LYON - 0140,15A,15A,1.0000000000,50,50,083,0140,2020_block_count_centroids
LYON - 0145,15A,15A,1.0000000000,27,27,083,0145,2020_block_count_centroids
LYON - 0150,15A,15A,1.0000000000,60,60,083,0150,2020_block_count_centroids
LYON - 0155,15A,15A,1.0000000000,43,43,083,0155,2020_block_count_centroids
LYON - 0160,15A,15A,1.0000000000,46,46,083,0160,2020_block_count_centroids
LYON - 0165,15A,15A,1.0000000000,17,17,083,0165,2020_block_count_centroids
LYON - 0170,15A,15A,1.0000000000,101,101,083,0170,2020_block_count_centroids
LYON - 0180,15A,15A,1.0000000000,48,48,083,0180,2020_block_count_centroids
LYON - 0185,15A,15A,1.0000000000,47,47,083,0185,2020_block_count_centroids
MAHNOMEN - 0005,02B,02B,1.0000000000,32,32,087,0005,2020_block_count_centroids
MAHNOMEN - 0010,02B,02B,1.0000000000,15,15,087,0010,2020_block_count_centroids
MAHNOMEN - 0015,02B,02B,1.0000000000,29,29,087,0015,2020_block_count_centroids
MAHNOMEN - 0020,02B,02B,1.0000000000,21,21,087,0020,2020_block_count_centroids
MAHNOMEN - 0025,02B,02B,1.0000000000,28,28,087,0025,2020_block_count_centroids
MAHNOMEN - 0030,02B,02B,1.0000000000,20,20,087,0030,2020_block_count_centroids
MAHNOMEN - 0035,02B,02B,1.0000000000,25,25,087,0035,2020_block_count_centroids
MAHNOMEN - 0040,02B,02B,1.0000000000,30,30,087,0040,2020_block_count_centroids
MAHNOMEN - 0045,02B,02B,1.0000000000,27,27,087,0045,2020_block_count_centroids
MAHNOMEN - 0050,02B,02B,1.0000000000,21,21,087,0050,2020_block_count_centroids
MAHNOMEN - 0055,02B,02B,1.0000000000,64,64,087,0055,2020_block_count_centroids
MAHNOMEN - 0060,02B,02B,1.0000000000,27,27,087,0060,2020_block_count_centroids
MAHNOMEN - 0065,02B,02B,1.0000000000,30,30,087,0065,2020_block_count_centroids
MAHNOMEN - 0070,02B,02B,1.0000000000,61,61,087,0070,2020_block_count_centroids
MAHNOMEN - 0075,02B,02B,1.0000000000,29,29,087,0075,2020_block_count_centroids
MAHNOMEN - 0080,02B,02B,1.0000000000,21,21,087,0080,2020_block_count_centroids
MAHNOMEN - 0085,02B,02B,1.0000000000,47,47,087,0085,2020_block_count_centroids
MAHNOMEN - 0090,02B,02B,1.0000000000,40,40,087,0090,2020_block_count_centroids
MAHNOMEN - 0095,02B,02B,1.0000000000,28,28,087,0095,2020_block_count_centroids
MARSHALL - 0005,01A,01A,1.0000000000,27,27,089,0005,2020_block_count_centroids
MARSHALL - 0010,01A,01A,1.0000000000,35,35,089,0010,2020_block_count_centroids
MARSHALL - 0015,01A,01A,1.0000000000,24,24,089,0015,2020_block_count_centroids
MARSHALL - 0020,01A,01A,1.0000000000,59,59,089,0020,2020_block_count_centroids
MARSHALL - 0025,01A,01A,1.0000000000,31,31,089,0025,2020_block_count_centroids
MARSHALL - 0030,01A,01A,1.0000000000,45,45,089,0030,2020_block_count_centroids
MARSHALL - 0035,01A,01A,1.0000000000,39,39,089,0035,2020_block_count_centroids
MARSHALL - 0040,01A,01A,1.0000000000,19,19,089,0040,2020_block_count_centroids
MARSHALL - 0045,01A,01A,1.0000000000,29,29,089,0045,2020_block_count_centroids
MARSHALL - 0050,01A,01A,1.0000000000,13,13,089,0050,2020_block_count_centroids
MARSHALL - 0055,01A,01A,1.0000000000,57,57,089,0055,2020_block_count_centroids
MARSHALL - 0060,01A,01A,1.0000000000,34,34,089,0060,2020_block_count_centroids
MARSHALL - 0065,01A,01A,1.0000000000,22,22,089,0065,2020_block_count_centroids
MARSHALL - 0070,01A,01A,1.0000000000,21,21,089,0070,2020_block_count_centroids
MARSHALL - 0075,01A,01A,1.0000000000,30,30,089,0075,2020_block_count_centroids
MARSHALL - 0080,01A,01A,1.0000000000,26,26,089,0080,2020_block_count_centroids
MARSHALL - 0085,01A,01A,1.0000000000,35,35,089,0085,2020_block_count_centroids
MARSHALL - 0090,01A,01A,1.0000000000,69,69,089,0090,2020_block_count_centroids
MARSHALL - 0095,01A,01A,1.0000000000,55,55,089,0095,2020_block_count_centroids
MARSHALL - 0100,01A,01A,1.0000000000,38,38,089,0100,2020_block_count_centroids
MARSHALL - 0105,01A,01A,1.0000000000,37,37,089,0105,2020_block_count_centroids
MARSHALL - 0110,01A,01A,1.0000000000,19,19,089,0110,2020_block_count_centroids
MARSHALL - 0115,01A,01A,1.0000000000,10,10,089,0115,2020_block_count_centroids
MARSHALL - 0120,01A,01A,1.0000000000,42,42,089,0120,2020_block_count_centroids
MARSHALL - 0125,01A,01A,1.0000000000,19,19,089,0125,2020_block_count_centroids
MARSHALL - 0130,01A,01A,1.0000000000,43,43,089,0130,2020_block_count_centroids
MARSHALL - 0135,01A,01A,1.0000000000,19,19,089,0135,2020_block_count_centroids
MARSHALL - 0140,01A,01A,1.0000000000,57,57,089,0140,2020_block_count_centroids
MARSHALL - 0145,01A,01A,1.0000000000,30,30,089,0145,2020_block_count_centroids
MARSHALL - 0150,01A,01A,1.0000000000,30,30,089,0150,2020_block_count_centroids
MARSHALL - 0155,01A,01A,1.0000000000,44,44,089,0155,2020_block_count_centroids
MARSHALL - 0160,01A,01A,1.0000000000,31,31,089,0160,2020_block_count_centroids
MARSHALL - 0165,01A,01A,1.0000000000,50,50,089,0165,2020_block_count_centroids
MARSHALL - 0166,01A,01A,1.0000000000,22,22,089,0166,2020_block_count_centroids
MARSHALL - 0170,01A,01A,1.0000000000,33,33,089,0170,2020_block_count_centroids
MARSHALL - 0175,01A,01A,1.0000000000,30,30,089,0175,2020_block_count_centroids
MARSHALL - 0180,01A,01A,1.0000000000,50,50,089,0180,2020_block_count_centroids
MARSHALL - 0185,01A,01A,1.0000000000,39,39,089,0185,2020_block_count_centroids
MARSHALL - 0190,01A,01A,1.0000000000,47,47,089,0190,2020_block_count_centroids
MARSHALL - 0195,01A,01A,1.0000000000,53,53,089,0195,2020_block_count_centroids
MARSHALL - 0200,01A,01A,1.0000000000,28,28,089,0200,2020_block_count_centroids
MARSHALL - 0205,01A,01A,1.0000000000,34,34,089,0205,2020_block_count_centroids
MARSHALL - 0210,01A,01A,1.0000000000,46,46,089,0210,2020_block_count_centroids
MARSHALL - 0215,01A,01A,1.0000000000,44,44,089,0215,2020_block_count_centroids
MARSHALL - 0220,01A,01A,1.0000000000,33,33,089,0220,2020_block_count_centroids
MARSHALL - 0225,01A,01A,1.0000000000,45,45,089,0225,2020_block_count_centroids
MARSHALL - 0230,01A,01A,1.0000000000,15,15,089,0230,2020_block_count_centroids
MARSHALL - 0235,01A,01A,1.0000000000,45,45,089,0235,2020_block_count_centroids
MARSHALL - 0240,01A,01A,1.0000000000,23,23,089,0240,2020_block_count_centroids
MARSHALL - 0245,01A,01A,1.0000000000,41,41,089,0245,2020_block_count_centroids
