"year","county","source_precinct","target_precinct","method","candidate_count"
"2022","Beltrami","BIRCH TWP","000050","official_code","0"
"2022","Beltrami","BLACKDUCK","000055","official_code","0"
"2022","Beltrami","BUZZLE TWP","000060","official_code","0"
"2022","Beltrami","CORMANT TWP","000065","official_code","0"
"2022","Beltrami","DURAND TWP","000070","official_code","0"
"2022","Beltrami","ECKLES TWP","000075","official_code","0"
"2022","Beltrami","FROHN TWP","000080","official_code","0"
"2022","Beltrami","FUNKLEY","000085","official_code","0"
"2022","Beltrami","GRANT VALLEY TWP","000090","official_code","0"
"2022","Beltrami","HAGALI TWP","000095","official_code","0"
"2022","Beltrami","HAMRE TWP","000100","official_code","0"
"2022","Beltrami","HINES TWP","000105","official_code","0"
"2022","Beltrami","HORNET TWP","000110","official_code","0"
"2022","Beltrami","JONES TWP","000115","official_code","0"
"2022","Beltrami","KELLIHER","000120","official_code","0"
"2022","Beltrami","KELLIHER TWP","000125","official_code","0"
"2022","Beltrami","LAMMERS TWP","000130","official_code","0"
"2022","Beltrami","LANGOR TWP","000135","official_code","0"
"2022","Beltrami","LEE TWP","000140","official_code","0"
"2022","Beltrami","LIBERTY TWP","000145","official_code","0"
"2022","Beltrami","LITTLE ROCK","000202","official_code","0"
"2022","Beltrami","MAPLE RIDGE TWP","000150","official_code","0"
"2022","Beltrami","MINNIE TWP","000155","official_code","0"
"2022","Beltrami","MOOSE LAKE TWP","000160","official_code","0"
"2022","Beltrami","NEBISH TWP","000165","official_code","0"
"2022","Beltrami","NORTHERN TWP","000170","official_code","0"
"2022","Beltrami","O'BRIEN TWP","000175","official_code","0"
"2022","Beltrami","PONEMAH PREC","000180","official_code","0"
"2022","Beltrami","PORT HOPE TWP","000185","official_code","0"
"2022","Beltrami","QUIRING TWP","000190","official_code","0"
"2022","Beltrami","RED LAKE AGENCY PREC","000195","official_code","0"
"2022","Beltrami","REDBY PREC","000200","official_code","0"
"2022","Beltrami","ROOSEVELT TWP","000205","official_code","0"
"2022","Beltrami","SHOOKS TWP","000210","official_code","0"
"2022","Beltrami","SHOTLEY TWP","000215","official_code","0"
"2022","Beltrami","SOLWAY","000220","official_code","0"
"2022","Beltrami","SPRUCE GROVE TWP","000225","official_code","0"
"2022","Beltrami","STEENERSON TWP","000230","official_code","0"
"2022","Beltrami","SUGAR BUSH TWP","000235","official_code","0"
"2022","Beltrami","SUMMIT TWP","000240","official_code","0"
"2022","Beltrami","TAYLOR TWP","000245","official_code","0"
"2022","Beltrami","TEN LAKE TWP","000250","official_code","0"
"2022","Beltrami","TENSTRIKE","000255","official_code","0"
"2022","Beltrami","TURTLE LAKE TWP","000260","official_code","0"
"2022","Beltrami","TURTLE RIVER","000265","official_code","0"
"2022","Beltrami","TURTLE RIVER TWP","000270","official_code","0"
"2022","Beltrami","UNORG DIST 1","000275","official_code","0"
"2022","Beltrami","UNORG DIST 2","000280","official_code","0"
"2022","Beltrami","UNORG DIST 3","000285","official_code","0"
"2022","Beltrami","WASKISH TWP","000290","official_code","0"
"2022","Beltrami","WILTON","000295","official_code","0"
"2022","Beltrami","WOODROW TWP","000300","official_code","0"
"2022","Benton","ALBERTA TWP","000005","official_code","0"
"2022","Benton","FOLEY","000010","official_code","0"
"2022","Benton","GILMAN","000015","official_code","0"
"2022","Benton","GILMANTON TWP","000020","official_code","0"
"2022","Benton","GLENDORADO TWP","000025","official_code","0"
"2022","Benton","GRAHAM TWP","000030","official_code","0"
"2022","Benton","GRANITE LEDGE TWP","000035","official_code","0"
"2022","Benton","LANGOLA TWP","000040","official_code","0"
"2022","Benton","MAYHEW LAKE TWP","000045","official_code","0"
"2022","Benton","MAYWOOD TWP","000050","official_code","0"
"2022","Benton","MINDEN TWP P-1","000055","official_code","0"
"2022","Benton","MINDEN TWP P-2","000056","official_code","0"
"2022","Benton","RICE","000060","official_code","0"
"2022","Benton","ROYALTON","000067","official_code","0"
"2022","Benton","SARTELL P-2","000095","official_code","0"
"2022","Benton","SAUK RAPIDS P-1","000100","official_code","0"
"2022","Benton","SAUK RAPIDS P-2","000105","official_code","0"
"2022","Benton","SAUK RAPIDS P-3","000110","official_code","0"
"2022","Benton","SAUK RAPIDS P-4","000111","official_code","0"
"2022","Benton","SAUK RAPIDS P-5","000112","official_code","0"
"2022","Benton","SAUK RAPIDS P-6","000113","official_code","0"
"2022","Benton","SAUK RAPIDS TWP","000115","official_code","0"
"2022","Benton","ST CLOUD W2 P1","000070","official_code","0"
"2022","Benton","ST CLOUD W2 P3","000080","official_code","0"
"2022","Benton","ST CLOUD W2 P4","000085","official_code","0"
"2022","Benton","ST GEORGE TWP","000090","official_code","0"
"2022","Benton","WATAB TWP","000120","official_code","0"
"2022","Big Stone","AKRON TWP","000005","official_code","0"
"2022","Big Stone","ALMOND TWP","000010","official_code","0"
"2022","Big Stone","ARTICHOKE TWP","000015","official_code","0"
"2022","Big Stone","BARRY","000020","official_code","0"
"2022","Big Stone","BEARDSLEY","000031","official_code","0"
"2022","Big Stone","BIG STONE TWP","000025","official_code","0"
"2022","Big Stone","BROWNS VALLEY TWP","000030","official_code","0"
"2022","Big Stone","CLINTON","000035","official_code","0"
"2022","Big Stone","CORRELL","000040","official_code","0"
"2022","Big Stone","FOSTER TWP","000045","official_code","0"
"2022","Big Stone","GRACEVILLE","000050","official_code","0"
"2022","Big Stone","GRACEVILLE TWP","000055","official_code","0"
"2022","Big Stone","JOHNSON","000056","official_code","0"
"2022","Big Stone","MALTA TWP","000060","official_code","0"
"2022","Big Stone","MOONSHINE TWP","000065","official_code","0"
"2022","Big Stone","ODESSA","000070","official_code","0"
"2022","Big Stone","ODESSA TWP","000075","official_code","0"
"2022","Big Stone","ORTONVILLE P-1","000080","official_code","0"
"2022","Big Stone","ORTONVILLE P-2","000082","official_code","0"
"2022","Big Stone","ORTONVILLE P-3","000084","official_code","0"
"2022","Big Stone","ORTONVILLE TWP","000086","official_code","0"
"2022","Big Stone","OTREY TWP","000090","official_code","0"
"2022","Big Stone","PRIOR TWP","000095","official_code","0"
"2022","Big Stone","TOQUA TWP","000100","official_code","0"
"2022","Blue Earth","AMBOY","000005","official_code","0"
"2022","Blue Earth","BEAUFORD TWP","000010","official_code","0"
"2022","Blue Earth","BUTTERNUT VALLEY TWP","000015","official_code","0"
"2022","Blue Earth","CAMBRIA TWP","000020","official_code","0"
"2022","Blue Earth","CERESCO TWP","000025","official_code","0"
"2022","Blue Earth","DANVILLE TWP","000030","official_code","0"
"2022","Blue Earth","DECORIA TWP","000035","official_code","0"
"2022","Blue Earth","EAGLE LAKE","000040","official_code","0"
"2022","Blue Earth","GARDEN CITY TWP","000045","official_code","0"
"2022","Blue Earth","GOOD THUNDER","000050","official_code","0"
"2022","Blue Earth","JAMESTOWN TWP","000055","official_code","0"
"2022","Blue Earth","JUDSON TWP P-1","000060","official_code","0"
"2022","Blue Earth","JUDSON TWP P-2","000062","official_code","0"
"2022","Blue Earth","LAKE CRYSTAL","000065","official_code","0"
"2022","Blue Earth","LE RAY TWP","000070","official_code","0"
"2022","Blue Earth","LIME TWP","000075","official_code","0"
"2022","Blue Earth","LINCOLN TWP","000080","official_code","0"
"2022","Blue Earth","LYRA TWP","000085","official_code","0"
"2022","Blue Earth","MADISON LAKE","000095","official_code","0"
"2022","Blue Earth","MANKATO TWP P-1","000180","official_code","0"
"2022","Blue Earth","MANKATO TWP P-2","000185","official_code","0"
"2022","Blue Earth","MANKATO TWP P-3","000190","official_code","0"
"2022","Blue Earth","MANKATO TWP P-4","000195","official_code","0"
"2022","Blue Earth","MANKATO W-01 P-01","000100","official_code","0"
"2022","Blue Earth","MANKATO W-01 P-02","000105","official_code","0"
"2022","Blue Earth","MANKATO W-01 P-03","000106","official_code","0"
"2022","Blue Earth","MANKATO W-02 P-04","000110","official_code","0"
"2022","Blue Earth","MANKATO W-02 P-05","000115","official_code","0"
"2022","Blue Earth","MANKATO W-02 P-06","000120","official_code","0"
"2022","Blue Earth","MANKATO W-02 P-07","000125","official_code","0"
"2022","Blue Earth","MANKATO W-03 P-11","000145","official_code","0"
"2022","Blue Earth","MANKATO W-03 P-12","000150","official_code","0"
"2022","Blue Earth","MANKATO W-03 P-13","000155","official_code","0"
"2022","Blue Earth","MANKATO W-04 P-14","000160","official_code","0"
"2022","Blue Earth","MANKATO W-04 P-15","000165","official_code","0"
"2022","Blue Earth","MANKATO W-04 P-16","000170","official_code","0"
"2022","Blue Earth","MANKATO W-04 P-17","000175","official_code","0"
"2022","Blue Earth","MANKATO W-05 P-08","000130","official_code","0"
"2022","Blue Earth","MANKATO W-05 P-09","000135","official_code","0"
"2022","Blue Earth","MANKATO W-05 P-10","000140","official_code","0"
"2022","Blue Earth","MAPLETON","000200","official_code","0"
"2022","Blue Earth","MAPLETON TWP","000205","official_code","0"
"2022","Blue Earth","MCPHERSON TWP","000090","official_code","0"
"2022","Blue Earth","MEDO TWP","000210","official_code","0"
"2022","Blue Earth","MINNESOTA LAKE","000212","official_code","0"
"2022","Blue Earth","NORTH MANKATO","000213","official_code","0"
"2022","Blue Earth","PEMBERTON","000215","official_code","0"
"2022","Blue Earth","PLEASANT MOUND TWP","000220","official_code","0"
"2022","Blue Earth","RAPIDAN TWP","000225","official_code","0"
"2022","Blue Earth","SAINT CLAIR","000230","official_code","0"
"2022","Blue Earth","SHELBY TWP","000235","official_code","0"
"2022","Blue Earth","SKYLINE","000240","official_code","0"
"2022","Blue Earth","SOUTH BEND TWP","000245","official_code","0"
"2022","Blue Earth","STERLING TWP","000250","official_code","0"
"2022","Blue Earth","VERNON CENTER","000255","official_code","0"
"2022","Blue Earth","VERNON CENTER TWP","000260","official_code","0"
"2022","Brown","ALBIN TWP","000005","official_code","0"
"2022","Brown","BASHAW TWP","000010","official_code","0"
"2022","Brown","BURNSTOWN TWP","000015","official_code","0"
"2022","Brown","COBDEN","000020","official_code","0"
"2022","Brown","COMFREY","000025","official_code","0"
"2022","Brown","COTTONWOOD TWP","000030","official_code","0"
"2022","Brown","EDEN TWP","000035","official_code","0"
"2022","Brown","EVAN","000040","official_code","0"
"2022","Brown","HANSKA","000045","official_code","0"
"2022","Brown","HOME TWP","000050","official_code","0"
"2022","Brown","LAKE HANSKA TWP","000055","official_code","0"
"2022","Brown","LEAVENWORTH TWP","000060","official_code","0"
"2022","Brown","LINDEN TWP","000065","official_code","0"
"2022","Brown","MILFORD TWP","000070","official_code","0"
"2022","Brown","MULLIGAN TWP","000075","official_code","0"
"2022","Brown","NEW ULM W-1 P-1","000080","official_code","0"
"2022","Brown","NEW ULM W-1 P-2","000085","official_code","0"
"2022","Brown","NEW ULM W-2 P-1","000090","official_code","0"
"2022","Brown","NEW ULM W-2 P-2","000095","official_code","0"
"2022","Brown","NEW ULM W-3 P-1","000100","official_code","0"
"2022","Brown","NEW ULM W-3 P-2","000105","official_code","0"
"2022","Brown","NEW ULM W-4 P-1","000110","official_code","0"
"2022","Brown","NEW ULM W-4 P-2","000115","official_code","0"
"2022","Brown","NORTH STAR TWP","000120","official_code","0"
"2022","Brown","PRAIRIEVILLE TWP P-1","000125","official_code","0"
"2022","Brown","PRAIRIEVILLE TWP P-7","000127","official_code","0"
"2022","Brown","SIGEL TWP","000130","official_code","0"
"2022","Brown","SLEEPY EYE W-1","000135","official_code","0"
"2022","Brown","SLEEPY EYE W-2","000140","official_code","0"
"2022","Brown","SPRINGFIELD W-1","000145","official_code","0"
"2022","Brown","SPRINGFIELD W-2","","unresolved","0"
"2022","Brown","STARK TWP","000155","official_code","0"
"2022","Brown","STATELY TWP","000160","official_code","0"
"2022","Carlton","ATKINSON TWP","000005","official_code","0"
"2022","Carlton","AUTOMBA TWP","000010","official_code","0"
"2022","Carlton","BARNUM","000015","official_code","0"
"2022","Carlton","BARNUM TWP","000020","official_code","0"
"2022","Carlton","BESEMAN TWP","000025","official_code","0"
"2022","Carlton","BLACKHOOF TWP","000030","official_code","0"
"2022","Carlton","CARLTON P-1","000035","official_code","0"
"2022","Carlton","CARLTON P-2","000036","official_code","0"
"2022","Carlton","CLEAR CREEK UNORG","000068","official_code","0"
"2022","Carlton","CLOQUET W-1","000040","official_code","0"
"2022","Carlton","CLOQUET W-2","000045","official_code","0"
"2022","Carlton","CLOQUET W-3","000050","official_code","0"
"2022","Carlton","CLOQUET W-4","000055","official_code","0"
"2022","Carlton","CLOQUET W-5 P-1","000060","official_code","0"
"2022","Carlton","CLOQUET W-5 P-2","000065","official_code","0"
"2022","Carlton","CORONA UNORG","000070","official_code","0"
"2022","Carlton","CROMWELL","000075","official_code","0"
"2022","Carlton","EAGLE TWP","000080","official_code","0"
"2022","Carlton","HOLYOKE TWP","000085","official_code","0"
"2022","Carlton","KALEVALA TWP","000090","official_code","0"
"2022","Carlton","KETTLE RIVER","000095","official_code","0"
"2022","Carlton","LAKEVIEW TWP","000100","official_code","0"
"2022","Carlton","MAHTOWA TWP","000105","official_code","0"
"2022","Carlton","MOOSE LAKE","000110","official_code","0"
"2022","Carlton","MOOSE LAKE TWP","000115","official_code","0"
"2022","Carlton","PERCH LAKE TWP","000120","official_code","0"
"2022","Carlton","PROGRESS UNORG","000118","official_code","0"
"2022","Carlton","RED CLOVER UNORG","000125","official_code","0"
"2022","Carlton","SAWYER UNORG","000130","official_code","0"
"2022","Carlton","SCANLON","000135","official_code","0"
"2022","Carlton","SILVER BROOK TWP","000140","official_code","0"
"2022","Carlton","SILVER TWP","000145","official_code","0"
"2022","Carlton","SKELTON TWP","000150","official_code","0"
"2022","Carlton","SPLIT ROCK TWP","000155","official_code","0"
"2022","Carlton","THOMSON TWP","000165","official_code","0"
"2022","Carlton","TWIN LAKES TWP","000170","official_code","0"
"2022","Carlton","WRENSHALL","000175","official_code","0"
"2022","Carlton","WRENSHALL TWP","000180","official_code","0"
"2022","Carlton","WRIGHT","000185","official_code","0"
"2022","Carver","BENTON TWP","000005","official_code","0"
"2022","Carver","CAMDEN TWP","000010","official_code","0"
"2022","Carver","CARVER","000015","official_code","0"
"2022","Carver","CHANHASSEN P-1","000020","official_code","0"
"2022","Carver","CHANHASSEN P-2","000025","official_code","0"
"2022","Carver","CHANHASSEN P-3","000027","official_code","0"
"2022","Carver","CHANHASSEN P-4","000030","official_code","0"
"2022","Carver","CHANHASSEN P-5","000035","official_code","0"
"2022","Carver","CHANHASSEN P-6","000037","official_code","0"
"2022","Carver","CHASKA W-1 P-1","000040","official_code","0"
"2022","Carver","CHASKA W-1 P-2","000042","official_code","0"
"2022","Carver","CHASKA W-2 P-1","000045","official_code","0"
"2022","Carver","CHASKA W-2 P-2","000047","official_code","0"
"2022","Carver","CHASKA W-3","000050","official_code","0"
"2022","Carver","CHASKA W-4","000055","official_code","0"
"2022","Carver","COLOGNE","000065","official_code","0"
"2022","Carver","DAHLGREN TWP","000070","official_code","0"
"2022","Carver","HAMBURG","000075","official_code","0"
"2022","Carver","HANCOCK TWP","000080","official_code","0"
"2022","Carver","HOLLYWOOD TWP","000085","official_code","0"
"2022","Carver","LAKETOWN TWP","000090","official_code","0"
"2022","Carver","MAYER","000095","official_code","0"
"2022","Carver","NEW GERMANY","000100","official_code","0"
"2022","Carver","NORWOOD YOUNG AMERICA","000105","official_code","0"
"2022","Carver","SAN FRANCISCO TWP","000110","official_code","0"
"2022","Carver","SHOREWOOD","000112","official_code","0"
"2022","Carver","VICTORIA P-1","000115","official_code","0"
"2022","Carver","VICTORIA P-2","000116","official_code","0"
"2022","Carver","VICTORIA P-3","000117","official_code","0"
"2022","Carver","VICTORIA P-4","000118","official_code","0"
"2022","Carver","VICTORIA P-5","000119","official_code","0"
"2022","Carver","WACONIA P-1","000120","official_code","0"
"2022","Carver","WACONIA P-2","000125","official_code","0"
"2022","Carver","WACONIA P-3","000127","official_code","0"
"2022","Carver","WACONIA TWP","000130","official_code","0"
"2022","Carver","WATERTOWN","000135","official_code","0"
"2022","Carver","WATERTOWN TWP","000140","official_code","0"
"2022","Carver","YOUNG AMERICA TWP","000150","official_code","0"
"2022","Cass","ANSEL TWP","000005","official_code","0"
"2022","Cass","BACKUS","000010","official_code","0"
"2022","Cass","BARCLAY TWP","000015","official_code","0"
"2022","Cass","BECKER TWP","000020","official_code","0"
"2022","Cass","BENA","000025","official_code","0"
"2022","Cass","BEULAH TWP","000030","official_code","0"
"2022","Cass","BIRCH LAKE TWP","000035","official_code","0"
"2022","Cass","BLIND LAKE TWP","000040","official_code","0"
"2022","Cass","BOY LAKE TWP","000045","official_code","0"
"2022","Cass","BOY RIVER CITY","000050","official_code","0"
"2022","Cass","BOY RIVER TWP","000055","official_code","0"
"2022","Cass","BULL MOOSE TWP","000060","official_code","0"
"2022","Cass","BUNGO TWP","000065","official_code","0"
"2022","Cass","BYRON TWP","000070","official_code","0"
"2022","Cass","CASS LAKE","000075","official_code","0"
"2022","Cass","CHICKAMAW BEACH","000080","official_code","0"
"2022","Cass","CROOKED LAKE TWP","000085","official_code","0"
"2022","Cass","DEERFIELD TWP","000090","official_code","0"
"2022","Cass","EAST GULL LAKE","000095","official_code","0"
"2022","Cass","FAIRVIEW TWP","000100","official_code","0"
"2022","Cass","FEDERAL DAM","000105","official_code","0"
"2022","Cass","GOULD TWP","000110","official_code","0"
"2022","Cass","HACKENSACK","000115","official_code","0"
"2022","Cass","HARDWOOD SOUTH","000118","official_code","0"
"2022","Cass","HIRAM TWP","000120","official_code","0"
"2022","Cass","HOME BROOK TWP","000125","official_code","0"
"2022","Cass","INGUADONA TWP","000130","official_code","0"
"2022","Cass","KEGO TWP","000135","official_code","0"
"2022","Cass","LAKE SHORE","000140","official_code","0"
"2022","Cass","LEECH LAKE TWP","000145","official_code","0"
"2022","Cass","LIMA TWP","000150","official_code","0"
"2022","Cass","LONGVILLE","000155","official_code","0"
"2022","Cass","LOON LAKE TWP","000160","official_code","0"
"2022","Cass","MAPLE TWP","000170","official_code","0"
"2022","Cass","MAY TWP","000175","official_code","0"
"2022","Cass","MCKINLEY TWP","000165","official_code","0"
"2022","Cass","MEADOW BROOK TWP","000180","official_code","0"
"2022","Cass","MOOSE LAKE TWP","000185","official_code","0"
"2022","Cass","MOTLEY","000187","official_code","0"
"2022","Cass","OTTER TAIL PENINSULA TWP","000188","official_code","0"
"2022","Cass","PIKE BAY TWP","000190","official_code","0"
"2022","Cass","PILLAGER","000195","official_code","0"
"2022","Cass","PINE LAKE TWP","000200","official_code","0"
"2022","Cass","PINE RIVER","000205","official_code","0"
"2022","Cass","PINE RIVER TWP","000210","official_code","0"
"2022","Cass","PONTO LAKE TWP","000215","official_code","0"
"2022","Cass","POPLAR TWP","000220","official_code","0"
"2022","Cass","POWERS TWP","000225","official_code","0"
"2022","Cass","REMER","000230","official_code","0"
"2022","Cass","REMER TWP","000235","official_code","0"
"2022","Cass","ROGERS POINT","000237","official_code","0"
"2022","Cass","ROGERS TWP","000240","official_code","0"
"2022","Cass","SALEM TOWNSHIP","000245","official_code","0"
"2022","Cass","SHINGOBEE TOWNSHIP","000250","official_code","0"
"2022","Cass","SLATER TWP","000255","official_code","0"
"2022","Cass","SMOKY HOLLOW TWP","000260","official_code","0"
"2022","Cass","SUCKER LAKES","000262","official_code","0"
"2022","Cass","SYLVAN TWP","000265","official_code","0"
"2022","Cass","THUNDER LAKE TWP","000270","official_code","0"
"2022","Cass","TORREY TWP","000275","official_code","0"
"2022","Cass","TRELIPE TWP","000280","official_code","0"
"2022","Cass","TURTLE LAKE TWP","000285","official_code","0"
"2022","Cass","WABEDO TWP","000290","official_code","0"
"2022","Cass","WAHNENA","000295","official_code","0"
"2022","Cass","WALDEN TWP","000300","official_code","0"
"2022","Cass","WALKER","000305","official_code","0"
"2022","Cass","WILKINSON TWP","000310","official_code","0"
"2022","Cass","WILLOW RIVER","000312","official_code","0"
"2022","Cass","WILSON TWP","000315","official_code","0"
"2022","Cass","WINNIE PORTAGE LAKES","000317","official_code","0"
"2022","Cass","WOODROW TWP","000320","official_code","0"
"2022","Chippewa","BIG BEND TWP","000005","official_code","0"
"2022","Chippewa","CLARA CITY","000010","official_code","0"
"2022","Chippewa","CRATE TWP","000015","official_code","0"
"2022","Chippewa","GRACE TWP","000020","official_code","0"
"2022","Chippewa","GRANITE FALLS TWP P-1","000030","official_code","0"
"2022","Chippewa","GRANITE FALLS TWP P-2","000032","official_code","0"
"2022","Chippewa","GRANITE FALLS W-2","000025","official_code","0"
"2022","Chippewa","HAVELOCK TWP","000035","official_code","0"
"2022","Chippewa","KRAGERO TWP","000040","official_code","0"
"2022","Chippewa","LEENTHROP TWP","000045","official_code","0"
"2022","Chippewa","LONE TREE TWP","000050","official_code","0"
"2022","Chippewa","LOURISTON TWP","000055","official_code","0"
"2022","Chippewa","MANDT TWP","000060","official_code","0"
"2022","Chippewa","MAYNARD","000065","official_code","0"
"2022","Chippewa","MILAN","000070","official_code","0"
"2022","Chippewa","MONTEVIDEO P-1","000075","official_code","0"
"2022","Chippewa","MONTEVIDEO P-2","000090","official_code","0"
"2022","Chippewa","RAYMOND","000100","official_code","0"
"2022","Chippewa","RHEIDERLAND TWP","000105","official_code","0"
"2022","Chippewa","ROSEWOOD TWP","000110","official_code","0"
"2022","Chippewa","SPARTA TWP","000115","official_code","0"
"2022","Chippewa","STONEHAM TWP","000120","official_code","0"
"2022","Chippewa","TUNSBERG TWP","000125","official_code","0"
"2022","Chippewa","WATSON","000130","official_code","0"
"2022","Chippewa","WOODS TWP","000135","official_code","0"
"2022","Chisago","AMADOR TWP","000005","official_code","0"
"2022","Chisago","CENTER CITY","000015","official_code","0"
"2022","Chisago","CHISAGO CITY","000020","official_code","0"
"2022","Chisago","CHISAGO LAKE TWP (N)","000025","official_code","0"
"2022","Chisago","CHISAGO LAKE TWP (S)","000030","official_code","0"
"2022","Chisago","FISH LAKE TWP","000035","official_code","0"
"2022","Chisago","FRANCONIA TWP","000040","official_code","0"
"2022","Chisago","HARRIS","000045","official_code","0"
"2022","Chisago","LENT TWP","","unresolved","0"
"2022","Chisago","LINDSTROM","000055","official_code","0"
"2022","Chisago","NESSEL TWP","000060","official_code","0"
"2022","Chisago","NORTH BRANCH P-A","000067","official_code","0"
"2022","Chisago","NORTH BRANCH P-B","000065","official_code","0"
"2022","Chisago","NORTH BRANCH P-C","000066","official_code","0"
"2022","Chisago","RUSH CITY","000070","official_code","0"
"2022","Chisago","RUSHSEBA TWP","000075","official_code","0"
"2022","Chisago","SHAFER","000080","official_code","0"
"2022","Chisago","SHAFER TWP","000085","official_code","0"
"2022","Chisago","STACY","000090","official_code","0"
"2022","Chisago","SUNRISE TWP","000095","official_code","0"
"2022","Chisago","TAYLORS FALLS","000100","official_code","0"
"2022","Chisago","WYOMING P-A","000105","official_code","0"
"2022","Chisago","WYOMING P-B","000110","official_code","0"
"2022","Clay","ALLIANCE TWP","000005","official_code","0"
"2022","Clay","BARNESVILLE CITY W-1","000010","official_code","0"
"2022","Clay","BARNESVILLE CITY W-2","000015","official_code","0"
"2022","Clay","BARNESVILLE CITY W-3","000020","official_code","0"
"2022","Clay","BARNESVILLE TWP","000025","official_code","0"
"2022","Clay","COMSTOCK CITY","000030","official_code","0"
"2022","Clay","CROMWELL TWP","000035","official_code","0"
"2022","Clay","DILWORTH CITY","000040","official_code","0"
"2022","Clay","EGLON TWP","000045","official_code","0"
"2022","Clay","ELKTON TWP","000050","official_code","0"
"2022","Clay","ELMWOOD TWP","000055","official_code","0"
"2022","Clay","FELTON CITY","000060","official_code","0"
"2022","Clay","FELTON TWP","000065","official_code","0"
"2022","Clay","FLOWING TWP","000070","official_code","0"
"2022","Clay","GEORGETOWN CITY","000075","official_code","0"
"2022","Clay","GEORGETOWN TWP","000080","official_code","0"
"2022","Clay","GLYNDON CITY","000085","official_code","0"
"2022","Clay","GLYNDON TWP","000090","official_code","0"
"2022","Clay","GOOSE PRAIRIE TWP","000095","official_code","0"
"2022","Clay","HAGEN TWP","000100","official_code","0"
"2022","Clay","HAWLEY CITY","000105","official_code","0"
"2022","Clay","HAWLEY TWP","000110","official_code","0"
"2022","Clay","HIGHLAND GROVE TWP","000115","official_code","0"
"2022","Clay","HITTERDAL CITY","000120","official_code","0"
"2022","Clay","HOLY CROSS TWP","000125","official_code","0"
"2022","Clay","HUMBOLDT TWP","000130","official_code","0"
"2022","Clay","KEENE TWP","000135","official_code","0"
"2022","Clay","KRAGNES TWP","000140","official_code","0"
"2022","Clay","KURTZ TWP","000145","official_code","0"
"2022","Clay","MOLAND TWP","000150","official_code","0"
"2022","Clay","MOORHEAD CITY W-1 P-1","000155","official_code","0"
"2022","Clay","MOORHEAD CITY W-1 P-2","000157","official_code","0"
"2022","Clay","MOORHEAD CITY W-1 P-3","000160","official_code","0"
"2022","Clay","MOORHEAD CITY W-2 P-4","000165","official_code","0"
"2022","Clay","MOORHEAD CITY W-2 P-5","000170","official_code","0"
"2022","Clay","MOORHEAD CITY W-2 P-6","000175","official_code","0"
"2022","Clay","MOORHEAD CITY W-2 P-7","000180","official_code","0"
"2022","Clay","MOORHEAD CITY W-3 P-10","000195","official_code","0"
"2022","Clay","MOORHEAD CITY W-3 P-8","000185","official_code","0"
"2022","Clay","MOORHEAD CITY W-3 P-9","000190","official_code","0"
"2022","Clay","MOORHEAD CITY W-4 P-11","000200","official_code","0"
"2022","Clay","MOORHEAD CITY W-4 P-12","000205","official_code","0"
"2022","Clay","MOORHEAD CITY W-4 P-13","000210","official_code","0"
"2022","Clay","MOORHEAD TWP P-1","000215","official_code","0"
"2022","Clay","MOORHEAD TWP P-2","000217","official_code","0"
"2022","Clay","MORKEN TWP","000220","official_code","0"
"2022","Clay","OAKPORT TWP","000225","official_code","0"
"2022","Clay","PARKE TWP","000230","official_code","0"
"2022","Clay","RIVERTON TWP","000235","official_code","0"
"2022","Clay","SABIN CITY","000240","official_code","0"
"2022","Clay","SKREE TWP","000245","official_code","0"
"2022","Clay","SPRING PRAIRIE TWP","000250","official_code","0"
"2022","Clay","TANSEM TWP","000255","official_code","0"
"2022","Clay","ULEN CITY","000260","official_code","0"
"2022","Clay","ULEN TWP","000265","official_code","0"
"2022","Clay","VIDING TWP","000270","official_code","0"
"2022","Clearwater","BAGLEY CITY","000005","official_code","0"
"2022","Clearwater","BEAR CREEK TWP","000010","official_code","0"
"2022","Clearwater","CLEARBROOK CITY","000015","official_code","0"
"2022","Clearwater","CLOVER TWP","000020","official_code","0"
"2022","Clearwater","COPLEY TWP","000025","official_code","0"
"2022","Clearwater","DUDLEY TWP","000030","official_code","0"
"2022","Clearwater","EDDY TWP","000035","official_code","0"
"2022","Clearwater","FALK TWP","000040","official_code","0"
"2022","Clearwater","GONVICK CITY","000045","official_code","0"
"2022","Clearwater","GREENWOOD TWP","000050","official_code","0"
"2022","Clearwater","HANGAARD TWP","000055","official_code","0"
"2022","Clearwater","HOLST TWP","000060","official_code","0"
"2022","Clearwater","ITASCA TWP","000065","official_code","0"
"2022","Clearwater","LA PRAIRIE TWP","000070","official_code","0"
"2022","Clearwater","LEON TWP","000075","official_code","0"
"2022","Clearwater","LEONARD CITY","000080","official_code","0"
"2022","Clearwater","LONG LOST LAKE TWP","000140","official_code","0"
"2022","Clearwater","MINERVA TWP","000085","official_code","0"
"2022","Clearwater","MOOSE CREEK TWP","000090","official_code","0"
"2022","Clearwater","NORA TWP","000095","official_code","0"
"2022","Clearwater","PINE LAKE TWP","000100","official_code","0"
"2022","Clearwater","POPPLE TWP","000105","official_code","0"
"2022","Clearwater","RED LAKE RESERVATION","000056","official_code","0"
"2022","Clearwater","RICE TWP","000110","official_code","0"
"2022","Clearwater","S. CLEARWATER 143-36","000135","official_code","0"
"2022","Clearwater","SHEVLIN CITY","000115","official_code","0"
"2022","Clearwater","SHEVLIN TWP","000120","official_code","0"
"2022","Clearwater","SINCLAIR TWP","000125","official_code","0"
